id,title,vote_average,popularity,tags
26390,Brooklyn's Finest,6.2,18.790102,richardgere doncheadle ethanhawke wesleysnipes vincentdonofrio crime drama thriller malenudity femalenudity tattoo gambling corruption fathersonrelationship prostitute robbery detective policebrutality wifehusbandrelationship cardgame desperation undercover kidnapping drugdealer retirement deathofafriend asthma police fellatio bloodsplatter revenge deception murder betrayal priest breast bagofmoney shootout bloodonshirt shotintheback undercovercop blood suicidal fword shottodeath punchedintheface redemption policeofficerkilled hospital dirtycop policecorruption pistol newyorkcity church violence strangulation footchase policedetective fatherdaughterrelationship policestation heldatgunpoint catholic guilt brooklynnewyorkcity narcoticscop nypd missingperson racialslur swatteam ensemblecast pregnantwife confessional drivebyshooting shotintheshoulder guninmouth policeraid referencetogod razorblade shotthroughadoor stealingmoney policeofficershot expectingtwins lensflare flashback moneyproblems familyman neonoir bmw apathy confessionbooth thoughtsofretirement hailmary workinginthenude drugraid ironingmoney bedtimeprayer briefing shotpointblank referencetogregoryhines policebadge sexslave trailofblood goldwatch manslapsawoman mold antoinefuqua enforcing law within notoriously rough brownsville section city especially within van dyke housing projects nypds sixtyfifth precinct three police officers struggle sometimes fine line right wrong
27759,55 Days at Peking,6.3,3.321095,charltonheston avagardner davidniven burtkwouk florarobson action drama history siege epic beijing nicholasray guygreen diplomats soldiers representatives dozen nations fend siege international compound peking 1900 boxer rebellion the disparate interests unite survival despite competing factions overwhelming odds delayed relief tacit support boxers empress china generals
109428,Evil Dead,6.4,33.912116,janelevy shilohfernandez loutaylorpucci jessicalucas elizabethblackmore horror remake demon necronomicon duringcreditsstinger fedealvarez evil dead fourth installment evil dead franchise serving reboot loose continuation series features mia young woman struggling sobriety heads remote cabin group friends discovery book dead unwittingly summon dormant demons possess youngsters one one
23049,My Life in Ruins,5.6,5.787891,niavardalos richarddreyfuss alexisgeorgoulis alistairmcgowan harlandwilliams comedy romance beach greece tourbus tourguide viagra hospital donaldpetrie a greek tour guide named georgia attempts recapture kefi greek mojo guiding ragtag group tourists around greece showing beauty native land along way manages open eyes wonders exotic foreign land beginning see world new set eyes process
9310,American Dreamz,4.9,7.864011,hughgrant dennisquaid mandymoore willemdafoe chrisklein comedy drama family usapresident moderator musical music castingshow imagecampaign sleeperagent paulweitz the new season american dreamz wildly popular television singing contest captured countrys attention competition looks young midwestern gal moore showtunesloving young man orange county golzari recently awakened president staton quaid even wants craze signs potential explosive season finale
11411,Superman IV: The Quest for Peace,4.1,17.062117,christopherreeve margotkidder genehackman jackiecooper marcmcclure action adventure sciencefiction savingtheworld dccomics mountains nuclearmissile usarmy alterego sequel superhero laboratory convertible catholicschool newspapereditor nuclearweapons disarmament volcaniceruption greatwallofchina superpowers superhumanstrength sidneyjfurie with global superpowers engaged increasingly hostile arms race superman leads crusade rid world nuclear weapons but lex luthor recently sprung jail declaring war man steel quest save planet using strand supermans hair luthor synthesizes powerful ally known nuclear man ignites epic battle spanning earth space
16988,How She Move,3.0,1.782666,rutinawesley dwainmurphy boydbanks clbennett ninadobrev drama blackpeople lossofsister dance stepping ianiqbalrashid after death raya greensrutina wesley sister gets classes school sees stomp crew practicing she meets bishopdwain murphy dance crew leader she meets michelle stomp battle her they become enemies friends later on her uptight mom pushes pass test get medical school thinks failed
7304,Running Scared,7.0,19.311572,paulwalker cameronbright verafarmiga chazzpalminteri karelroden action crime drama thriller icehockey racism pedophile throatslitting shotinthestomach headblownoff policeinvestigation pistolwhip shotintheshoulder childusesgun ankleholster breakingfinger waynekramer after drugop gone bad joey gazelle put charge disposing gun shot dirty cop but things goes wrong joey neighbor kid stole gun used shoot abusive father now joey find kid gun police mob find first
24747,Bobby Jones: Stroke of Genius,5.5,2.897449,jimcaviezel claireforlani jeremynortham malcolmmcdowell aidanquinn drama sport rowdyherrington the story golf icon legend bobby jones retired competition tender age 28
58048,Shanghai Surprise,2.9,0.138564,madonna seanpenn paulfreeman richardgriffiths clydekusatsu adventure jimgoddard glendon wasey fortune hunter looking fast track china gloria tatlock missionary nurse seeking curing powers opium patients fate sets hectic exotic even romantic quest stolen drugs but every thug smuggler shangai
1491,The Illusionist,7.1,36.960953,edwardnorton jessicabiel paulgiamatti rufussewell eddiemarsan fantasy drama thriller romance magic princess love rivalry viennaaustria crownprince duchess supernaturalpower childhoodsweetheart vienna neilburger with eye lovely aristocrat gifted illusionist named eisenheim uses powers win away betrothed crowned prince but eisenheims scheme creates tumult within monarchy ignites suspicion dogged inspector
2989,Roar,5.6,1.15641,tippihedren melaniegriffith jerrymarshall kyalomativo rickglassey adventure thriller africa lion elephant vegetarian leopard tiger zebra wildlife independentfilm jungle blood exploitationfilm animalattack wildlifereserve wildlifeconservation noelmarshall roar follows family attacked various african animals secluded home keeper
10629,Veronica Guerin,6.8,9.583578,cateblanchett gerardmcsorley ciarnhinds brendafricker donwycherley drama crime thriller journalism police drugscene murder druglord joelschumacher in true story veronica guerin investigative reporter irish newspaper as drug trade begins bleed mainstream guerin decides take expose responsible beginning bottom addicts guerin gets touch john traynor paranoid informant not without prodding traynor leads john gilligan ruthless head operation take kindly guerins nosing
255343,Escobar: Paradise Lost,6.1,25.112567,beniciodeltoro joshhutcherson bradycorbet claudiatraisac carlosbardem thriller romance surfer murder murderer columbia telephoneconversation andreadistefano for pablo escobar family everything when young surfer nick falls escobars niece maria finds life line hes pulled dangerous world family business
4723,Southland Tales,5.2,9.349386,dwaynejohnson seannwilliamscott sarahmichellegellar mandymoore willsasso action adventure comedy drama sciencefiction thriller suicide brotherbrotherrelationship spy prophecy middleeast screenwriter terrorist wifehusbandrelationship nevada amnesia allegory massmurder kidnapping blackmail riot evacuation afghanistan timetravel undercoveragent marxism politics politician smuggling twinbrother movieinmovie murder surrealism balloon interracialrelationship anticonformity endoftheworld conspiracy metaphysics memory search dirtycop apocalypse losangeles terrorism paradox cultfilm doomsday nearfuture alternatereality splitpersonality bigcorporation mothersonrelationship noopeningcredits northkorea doppelganger governmentcorruption southerncalifornia alternatetimeline karma environmentalissue worldwariii mysteriouspast absurdism fourthdimension santamonicacalifornia richardkelly set futuristic landscape los angeles july 4 2008 stands brink social economic environmental disaster boxer santaros action star whos stricken amnesia his life intertwines krysta now adult film star developing reality television project ronald taverner hermosa beach police officer holds key vast conspiracy
